rowID,SceneID,Season,Episode,SceneNumber,Location
4204,9_20_25,Season9,20,25,Transport
4205,9_20_25,Season9,20,25,Outside
4206,9_23_1,Season9,23,1,Workplace
4207,9_23_2,Season9,23,2,Diner
4208,9_23_3,Season9,23,3,Transport
4209,9_23_3,Season9,23,3,Outside
4210,9_23_4,Season9,23,4,CharacterHome
4211,9_23_5,Season9,23,5,Workplace
4212,9_23_6,Season9,23,6,Workplace
4213,9_23_7,Season9,23,7,CharacterHome
4214,9_23_8,Season9,23,8,CharacterHome
4215,9_23_8,Season9,23,8,OtherFamilyHome
4216,9_23_9,Season9,23,9,OtherFamilyHome
4217,9_23_10,Season9,23,10,CharacterHome
4218,9_23_11,Season9,23,11,Diner
4219,9_23_12,Season9,23,12,CharacterHome
4220,9_23_13,Season9,23,13,Transport
4221,9_23_13,Season9,23,13,Outside
4222,9_23_14,Season9,23,14,Transport
4223,9_23_15,Season9,23,15,Transport
4224,9_23_16,Season9,23,16,Outside
4225,9_23_17,Season9,23,17,Transport
4226,9_23_17,Season9,23,17,Outside
4227,9_23_18,Season9,23,18,Other
4228,9_23_19,Season9,23,19,Other
4229,9_23_20,Season9,23,20,Other
4230,9_24_1,Season9,24,1,Other
4231,9_24_2,Season9,24,2,Other
4232,9_24_3,Season9,24,3,OtherFamilyHome
4233,9_24_4,Season9,24,4,OtherFamilyHome
4234,9_24_5,Season9,24,5,Other
4235,9_24_6,Season9,24,6,Outside
4236,9_24_7,Season9,24,7,Workplace
4237,9_24_8,Season9,24,8,Outside
4238,9_24_9,Season9,24,9,Outside
4239,9_24_10,Season9,24,10,Outside
4240,9_24_11,Season9,24,11,Other
4241,9_24_12,Season9,24,12,Other
4242,9_24_13,Season9,24,13,Outside
4243,9_24_14,Season9,24,14,Other
4244,9_24_15,Season9,24,15,Other
4245,9_24_16,Season9,24,16,Other
4246,9_24_17,Season9,24,17,Other
4247,9_24_18,Season9,24,18,Other
4248,9_24_19,Season9,24,19,Outside
4249,9_24_19,Season9,24,19,Other
4250,9_24_20,Season9,24,20,Other
4251,9_24_21,Season9,24,21,Other
4252,9_24_22,Season9,24,22,Other
4253,9_24_23,Season9,24,23,Outside
4254,9_24_23,Season9,24,23,Other
4255,9_24_24,Season9,24,24,Other
4256,9_24_25,Season9,24,25,Other
4257,9_24_26,Season9,24,26,Leisure
4258,9_24_26,Season9,24,26,Other
4259,9_24_27,Season9,24,27,Other
4260,9_24_28,Season9,24,28,Leisure
4261,9_24_28,Season9,24,28,Other
4262,9_24_29,Season9,24,29,Leisure
4263,9_24_29,Season9,24,29,Other
4264,9_24_30,Season9,24,30,Other
4265,9_24_31,Season9,24,31,Other
4266,9_24_32,Season9,24,32,Other
4267,9_24_33,Season9,24,33,Other
4268,9_24_34,Season9,24,34,Other
4269,9_24_35,Season9,24,35,Other
4270,9_24_36,Season9,24,36,Other
4271,9_24_37,Season9,24,37,Other
4272,9_24_38,Season9,24,38,Leisure
4273,9_24_38,Season9,24,38,Other
4274,9_24_39,Season9,24,39,Other
4275,9_24_40,Season9,24,40,Other
4276,9_24_41,Season9,24,41,Outside
4277,9_24_41,Season9,24,41,Other
4278,9_24_42,Season9,24,42,Other
4279,9_24_43,Season9,24,43,Other
4280,9_24_44,Season9,24,44,Other
4281,9_24_45,Season9,24,45,Outside
4282,9_24_46,Season9,24,46,Leisure
4283,9_24_46,Season9,24,46,Outside
4284,9_24_47,Season9,24,47,Outside
4285,9_24_48,Season9,24,48,Transport
4286,9_24_49,Season9,24,49,Outside
4287,9_24_50,Season9,24,50,Outside
4288,9_24_50,Season9,24,50,Other
4289,9_24_51,Season9,24,51,Other
4290,9_24_52,Season9,24,52,Other
4291,9_24_53,Season9,24,53,Other
4292,9_24_54,Season9,24,54,Other
