rowID,SceneID,Season,Episode,SceneNumber,Scenetime,Character,Screentime,Laughtime,laughPercent,meanLaughPercent,sdLaughPercent,zLaughPercent,laughBin,laughBinFull
8019,8_12_27,Season8,12,27,245,FNC,55,10,18.1818182,27.4106458,24.6512855,-0.3743751,1,1
8020,8_12_27,Season8,12,27,245,Families,55,15,27.2727273,31.6263631,25.1865068,-0.1728559,2,2
8021,8_12_28,Season8,12,28,60,Jerry,15,10,66.6666667,31.5546349,23.1302764,1.51801177,3,3
8022,8_12_28,Season8,12,28,60,Families,10,0,0,31.6263631,25.1865068,-1.2556868,1,1
8023,8_12_29,Season8,12,29,120,Kramer,35,10,28.5714286,39.911779,26.3381431,-0.4305676,1,1
8024,8_12_29,Season8,12,29,120,LoveInterest,35,5,14.2857143,16.4504236,21.8596278,-0.0990277,2,2
8025,8_12_30,Season8,12,30,255,Jerry,55,5,9.09090909,31.5546349,23.1302764,-0.9711828,1,1
8026,8_12_30,Season8,12,30,255,George,55,5,9.09090909,31.3203712,21.9125952,-1.0144605,1,1
8027,8_12_30,Season8,12,30,255,Elaine,55,25,45.4545455,23.8174973,21.6044789,1.00150752,2,2
8028,8_12_31,Season8,12,31,35,Families,15,5,33.3333333,31.6263631,25.1865068,0.0677732,2,2
8029,8_12_32,Season8,12,32,65,Families,25,15,60,31.6263631,25.1865068,1.12654117,3,3
8030,8_13_1,Season8,13,1,95,George,25,5,20,31.3203712,21.9125952,-0.5166148,1,1
8031,8_13_1,Season8,13,1,95,FNC,25,10,40,27.4106458,24.6512855,0.51069767,2,2
8032,8_13_2,Season8,13,2,55,George,20,15,75,31.3203712,21.9125952,1.99335717,3,3
8033,8_13_3,Season8,13,3,145,Jerry,40,5,12.5,31.5546349,23.1302764,-0.8237962,1,1
8034,8_13_3,Season8,13,3,145,George,25,15,60,31.3203712,21.9125952,1.30881936,3,3
8035,8_13_3,Season8,13,3,145,Other,15,5,33.3333333,20.7191006,25.7339278,0.49017907,2,2
8036,8_13_4,Season8,13,4,120,Elaine,35,5,14.2857143,23.8174973,21.6044789,-0.4411948,1,1
8037,8_13_4,Season8,13,4,120,Kramer,35,10,28.5714286,39.911779,26.3381431,-0.4305676,1,1
8038,8_13_5,Season8,13,5,255,Jerry,70,15,21.4285714,31.5546349,23.1302764,-0.4377839,1,1
8039,8_13_5,Season8,13,5,255,Kramer,70,30,42.8571429,39.911779,26.3381431,0.11182883,2,2
8040,8_13_6,Season8,13,6,95,Elaine,30,10,33.3333333,23.8174973,21.6044789,0.44045663,2,2
8041,8_13_6,Season8,13,6,95,Other,15,10,66.6666667,20.7191006,25.7339278,1.78548593,3,3
8042,8_13_7,Season8,13,7,245,Jerry,60,15,25,31.5546349,23.1302764,-0.283379,1,1
8043,8_13_7,Season8,13,7,245,Elaine,60,0,0,23.8174973,21.6044789,-1.1024333,1,1
8044,8_13_7,Season8,13,7,245,Other,30,20,66.6666667,20.7191006,25.7339278,1.78548593,3,3
8045,8_13_8,Season8,13,8,845,Jerry,160,40,25,31.5546349,23.1302764,-0.283379,1,1
8046,8_13_8,Season8,13,8,845,George,90,30,33.3333333,31.3203712,21.9125952,0.09186325,2,2
8047,8_13_8,Season8,13,8,845,Elaine,160,25,15.625,23.8174973,21.6044789,-0.3792036,1,1
8048,8_13_8,Season8,13,8,845,Kramer,150,30,20,39.911779,26.3381431,-0.7560054,1,1
8049,8_13_9,Season8,13,9,305,Elaine,60,20,33.3333333,23.8174973,21.6044789,0.44045663,2,2
8050,8_13_9,Season8,13,9,305,Kramer,60,15,25,39.911779,26.3381431,-0.5661667,1,1
8051,8_13_9,Season8,13,9,305,Other,60,30,50,20.7191006,25.7339278,1.1378325,3,3
8052,8_13_10,Season8,13,10,240,Jerry,65,15,23.0769231,31.5546349,23.1302764,-0.3665201,1,1
8053,8_13_10,Season8,13,10,240,LoveInterest,15,5,33.3333333,16.4504236,21.8596278,0.7723329,2,2
8054,8_13_10,Season8,13,10,240,Other,65,5,7.69230769,20.7191006,25.7339278,-0.5062108,1,1
8055,8_13_11,Season8,13,11,180,Elaine,50,5,10,23.8174973,21.6044789,-0.6395663,1,1
8056,8_13_11,Season8,13,11,180,Kramer,50,25,50,39.911779,26.3381431,0.38302704,2,2
8057,8_13_12,Season8,13,12,120,Elaine,35,25,71.4285714,23.8174973,21.6044789,2.20375943,3,3
8058,8_13_12,Season8,13,12,120,Other,15,10,66.6666667,20.7191006,25.7339278,1.78548593,3,3
8059,8_13_13,Season8,13,13,55,George,15,0,0,31.3203712,21.9125952,-1.4293319,1,1
8060,8_13_13,Season8,13,13,55,FNC,15,10,66.6666667,27.4106458,24.6512855,1.5924533,3,3
8061,8_13_14,Season8,13,14,105,Jerry,30,10,33.3333333,31.5546349,23.1302764,0.07689914,2,2
8062,8_13_14,Season8,13,14,105,LoveInterest,30,5,16.6666667,16.4504236,21.8596278,0.00989235,2,2
8063,8_13_15,Season8,13,15,70,Kramer,20,15,75,39.911779,26.3381431,1.33222076,3,3
8064,8_13_15,Season8,13,15,70,Situation,NA,15,NA,NA,NA,NA,NA,S
8065,8_13_16,Season8,13,16,100,Jerry,25,10,40,31.5546349,23.1302764,0.36512167,2,2
8066,8_13_16,Season8,13,16,100,LoveInterest,25,15,60,16.4504236,21.8596278,1.99223778,3,3
8067,8_13_17,Season8,13,17,345,Jerry,80,25,31.25,31.5546349,23.1302764,-0.0131704,2,2
8068,8_13_17,Season8,13,17,345,George,75,40,53.3333333,31.3203712,21.9125952,1.00458033,3,3
8069,8_13_17,Season8,13,17,345,Kramer,35,10,28.5714286,39.911779,26.3381431,-0.4305676,1,1
8070,8_13_18,Season8,13,18,170,Elaine,40,15,37.5,23.8174973,21.6044789,0.63331788,2,2
8071,8_13_18,Season8,13,18,170,Kramer,35,5,14.2857143,39.911779,26.3381431,-0.972964,1,1
8072,8_13_18,Season8,13,18,170,Other,25,10,40,20.7191006,25.7339278,0.74924044,2,2
8073,8_13_19,Season8,13,19,135,Jerry,40,10,25,31.5546349,23.1302764,-0.283379,1,1
8074,8_13_19,Season8,13,19,135,Other,40,5,12.5,20.7191006,25.7339278,-0.3193877,1,1
8075,8_13_20,Season8,13,20,235,Jerry,55,5,9.09090909,31.5546349,23.1302764,-0.9711828,1,1
8076,8_13_20,Season8,13,20,235,George,40,10,25,31.3203712,21.9125952,-0.2884355,1,1
8077,8_13_20,Season8,13,20,235,Elaine,55,10,18.1818182,23.8174973,21.6044789,-0.260857,2,2
8078,8_13_20,Season8,13,20,235,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
8079,8_13_21,Season8,13,21,140,Elaine,45,10,22.2222222,23.8174973,21.6044789,-0.07384,2,2
8080,8_13_21,Season8,13,21,140,Other,35,5,14.2857143,20.7191006,25.7339278,-0.2499963,2,2
8081,8_13_22,Season8,13,22,25,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
8082,8_13_23,Season8,13,23,45,Kramer,15,0,0,39.911779,26.3381431,-1.5153604,1,1
8083,8_13_23,Season8,13,23,45,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
8084,8_13_24,Season8,13,24,170,Jerry,40,10,25,31.5546349,23.1302764,-0.283379,1,1
8085,8_13_24,Season8,13,24,170,LoveInterest,10,0,0,16.4504236,21.8596278,-0.7525482,1,1
8086,8_13_24,Season8,13,24,170,Other,45,20,44.4444444,20.7191006,25.7339278,0.92194802,2,2
8087,8_13_25,Season8,13,25,275,Elaine,80,20,25,23.8174973,21.6044789,0.05473415,2,2
8088,8_13_25,Season8,13,25,275,Other,65,30,46.1538462,20.7191006,25.7339278,0.98837401,3,3
8089,8_13_26,Season8,13,26,290,Jerry,60,5,8.33333333,31.5546349,23.1302764,-1.0039353,1,1
8090,8_13_26,Season8,13,26,290,Kramer,35,20,57.1428571,39.911779,26.3381431,0.65422525,2,2
8091,8_13_26,Season8,13,26,290,LoveInterest,10,0,0,16.4504236,21.8596278,-0.7525482,1,1
8092,8_13_26,Season8,13,26,290,Other,60,25,41.6666667,20.7191006,25.7339278,0.81400578,2,2
8093,8_13_26,Season8,13,26,290,Situation,NA,15,NA,NA,NA,NA,NA,S
8094,8_13_27,Season8,13,27,345,George,75,25,33.3333333,31.3203712,21.9125952,0.09186325,2,2
8095,8_13_27,Season8,13,27,345,FNC,75,15,20,27.4106458,24.6512855,-0.300619,1,1
8096,8_13_27,Season8,13,27,345,Other,75,5,6.66666667,20.7191006,25.7339278,-0.5460664,1,1
8097,8_13_28,Season8,13,28,150,Jerry,35,0,0,31.5546349,23.1302764,-1.3642135,1,1
8098,8_13_28,Season8,13,28,150,Elaine,35,5,14.2857143,23.8174973,21.6044789,-0.4411948,1,1
8099,8_13_28,Season8,13,28,150,Kramer,35,5,14.2857143,39.911779,26.3381431,-0.972964,1,1
8100,8_13_29,Season8,13,29,100,George,40,20,50,31.3203712,21.9125952,0.85246081,2,2
8101,8_14_1,Season8,14,1,175,Jerry,45,10,22.2222222,31.5546349,23.1302764,-0.4034717,1,1
8102,8_14_1,Season8,14,1,175,George,45,30,66.6666667,31.3203712,21.9125952,1.61305838,3,3
8103,8_14_2,Season8,14,2,165,Jerry,40,15,37.5,31.5546349,23.1302764,0.25703822,2,2
8104,8_14_2,Season8,14,2,165,LoveInterest,40,5,12.5,16.4504236,21.8596278,-0.1807178,1,1
8105,8_14_2,Season8,14,2,165,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
8106,8_14_2,Season8,14,2,165,Situation,NA,10,NA,NA,NA,NA,NA,S
8107,8_14_3,Season8,14,3,220,Jerry,50,10,20,31.5546349,23.1302764,-0.4995459,1,1
8108,8_14_3,Season8,14,3,220,George,50,25,50,31.3203712,21.9125952,0.85246081,2,2
8109,8_14_3,Season8,14,3,220,Kramer,35,0,0,39.911779,26.3381431,-1.5153604,1,1
8110,8_14_4,Season8,14,4,70,George,20,10,50,31.3203712,21.9125952,0.85246081,2,2
8111,8_14_4,Season8,14,4,70,Other,20,0,0,20.7191006,25.7339278,-0.8051278,1,1
8112,8_14_5,Season8,14,5,60,George,15,15,100,31.3203712,21.9125952,3.13425352,3,3
8113,8_14_5,Season8,14,5,60,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
8114,8_14_6,Season8,14,6,35,George,10,0,0,31.3203712,21.9125952,-1.4293319,1,1
8115,8_14_6,Season8,14,6,35,Other,10,5,50,20.7191006,25.7339278,1.1378325,2,2
8116,8_14_7,Season8,14,7,180,George,50,15,30,31.3203712,21.9125952,-0.0602563,1,1
8117,8_14_7,Season8,14,7,180,Other,50,15,30,20.7191006,25.7339278,0.36064838,2,2
8118,8_14_8,Season8,14,8,420,Jerry,90,10,11.1111111,31.5546349,23.1302764,-0.8838426,1,1
8119,8_14_8,Season8,14,8,420,Elaine,90,0,0,23.8174973,21.6044789,-1.1024333,1,1
8120,8_14_8,Season8,14,8,420,Kramer,80,60,75,39.911779,26.3381431,1.33222076,2,2
8121,8_14_9,Season8,14,9,125,Jerry,30,0,0,31.5546349,23.1302764,-1.3642135,1,1
8122,8_14_9,Season8,14,9,125,LoveInterest,30,5,16.6666667,16.4504236,21.8596278,0.00989235,1,1
8123,8_14_9,Season8,14,9,125,Other,25,5,20,20.7191006,25.7339278,-0.0279437,1,1
8124,8_14_10,Season8,14,10,275,Jerry,75,25,33.3333333,31.5546349,23.1302764,0.07689914,2,2
8125,8_14_10,Season8,14,10,275,George,75,25,33.3333333,31.3203712,21.9125952,0.09186325,2,2
8126,8_14_11,Season8,14,11,345,Elaine,95,15,15.7894737,23.8174973,21.6044789,-0.3715907,1,1
8127,8_14_11,Season8,14,11,345,FNC,95,45,47.3684211,27.4106458,24.6512855,0.80960383,2,2
8128,8_14_12,Season8,14,12,175,Jerry,40,25,62.5,31.5546349,23.1302764,1.33787269,2,2
8129,8_14_12,Season8,14,12,175,George,10,5,50,31.3203712,21.9125952,0.85246081,2,2
8130,8_14_12,Season8,14,12,175,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
8131,8_14_12,Season8,14,12,175,LoveInterest,40,0,0,16.4504236,21.8596278,-0.7525482,1,1
8132,8_14_13,Season8,14,13,295,George,80,35,43.75,31.3203712,21.9125952,0.56723673,2,2
8133,8_14_13,Season8,14,13,295,Other,80,20,25,20.7191006,25.7339278,0.16635235,2,2
8134,8_14_14,Season8,14,14,245,Elaine,50,0,0,23.8174973,21.6044789,-1.1024333,1,1
8135,8_14_14,Season8,14,14,245,Kramer,50,30,60,39.911779,26.3381431,0.76270453,2,2
8136,8_14_14,Season8,14,14,245,FNC,50,15,30,27.4106458,24.6512855,0.10503932,2,2
8137,8_14_15,Season8,14,15,305,Elaine,85,15,17.6470588,23.8174973,21.6044789,-0.2856092,1,1
8138,8_14_15,Season8,14,15,305,Kramer,85,35,41.1764706,39.911779,26.3381431,0.04801749,2,2
8139,8_14_16,Season8,14,16,455,Jerry,105,25,23.8095238,31.5546349,23.1302764,-0.3348473,1,1
8140,8_14_16,Season8,14,16,455,George,105,25,23.8095238,31.3203712,21.9125952,-0.3427639,1,1
8141,8_14_16,Season8,14,16,455,Kramer,65,20,30.7692308,39.911779,26.3381431,-0.347122,1,1
8142,8_14_17,Season8,14,17,130,George,35,5,14.2857143,31.3203712,21.9125952,-0.7773911,1,1
8143,8_14_17,Season8,14,17,130,Other,35,20,57.1428571,20.7191006,25.7339278,1.41539825,2,2
8144,8_14_18,Season8,14,18,415,George,35,0,0,31.3203712,21.9125952,-1.4293319,1,1
8145,8_14_18,Season8,14,18,415,Elaine,90,15,16.6666667,23.8174973,21.6044789,-0.3309883,1,1
8146,8_14_18,Season8,14,18,415,Kramer,90,35,38.8888889,39.911779,26.3381431,-0.0388368,1,1
8147,8_14_18,Season8,14,18,415,FNC,60,0,0,27.4106458,24.6512855,-1.1119358,1,1
8148,8_14_19,Season8,14,19,325,Jerry,80,10,12.5,31.5546349,23.1302764,-0.8237962,1,1
8149,8_14_19,Season8,14,19,325,Elaine,80,25,31.25,23.8174973,21.6044789,0.34402601,2,2
8150,8_14_19,Season8,14,19,325,Kramer,30,20,66.6666667,39.911779,26.3381431,1.01582285,2,2
8151,8_14_20,Season8,14,20,390,Elaine,100,15,15,23.8174973,21.6044789,-0.4081328,1,1
8152,8_14_20,Season8,14,20,390,Kramer,20,10,50,39.911779,26.3381431,0.38302704,2,2
8153,8_14_20,Season8,14,20,390,FNC,100,35,35,27.4106458,24.6512855,0.3078685,2,2
8154,8_14_21,Season8,14,21,170,George,50,20,40,31.3203712,21.9125952,0.39610227,2,2
8155,8_14_21,Season8,14,21,170,Other,50,0,0,20.7191006,25.7339278,-0.8051278,1,1
8156,8_14_22,Season8,14,22,165,Jerry,45,10,22.2222222,31.5546349,23.1302764,-0.4034717,1,1
8157,8_14_22,Season8,14,22,165,LoveInterest,10,0,0,16.4504236,21.8596278,-0.7525482,1,1
8158,8_14_22,Season8,14,22,165,Families,45,10,22.2222222,31.6263631,25.1865068,-0.3733801,1,1
8159,8_14_23,Season8,14,23,235,George,50,25,50,31.3203712,21.9125952,0.85246081,2,2
8160,8_14_23,Season8,14,23,235,Families,35,15,42.8571429,31.6263631,25.1865068,0.44590462,2,2
8161,8_14_23,Season8,14,23,235,Other,50,5,10,20.7191006,25.7339278,-0.4165357,1,1
8162,8_14_23,Season8,14,23,235,Situation,NA,5,NA,NA,NA,NA,NA,S
8163,8_15_1,Season8,15,1,170,George,45,15,33.3333333,31.3203712,21.9125952,0.09186325,2,2
8164,8_15_1,Season8,15,1,170,Elaine,45,20,44.4444444,23.8174973,21.6044789,0.95475328,2,2
8165,8_15_2,Season8,15,2,300,Jerry,55,30,54.5454545,31.5546349,23.1302764,0.99397081,2,2
8166,8_15_2,Season8,15,2,300,Kramer,70,25,35.7142857,39.911779,26.3381431,-0.1593694,1,1
8167,8_15_2,Season8,15,2,300,FNC,45,5,11.1111111,27.4106458,24.6512855,-0.6612043,1,1
8168,8_15_3,Season8,15,3,70,Elaine,20,5,25,23.8174973,21.6044789,0.05473415,1,1
8169,8_15_3,Season8,15,3,70,FNC,20,5,25,27.4106458,24.6512855,-0.0977899,1,1
8170,8_15_4,Season8,15,4,280,Jerry,65,15,23.0769231,31.5546349,23.1302764,-0.3665201,1,1
8171,8_15_4,Season8,15,4,280,George,45,5,11.1111111,31.3203712,21.9125952,-0.9222668,1,1
8172,8_15_4,Season8,15,4,280,Elaine,65,20,30.7692308,23.8174973,21.6044789,0.32177279,2,2
8173,8_15_5,Season8,15,5,85,George,25,10,40,31.3203712,21.9125952,0.39610227,2,2
8174,8_15_5,Season8,15,5,85,LoveInterest,25,0,0,16.4504236,21.8596278,-0.7525482,1,1
8175,8_15_6,Season8,15,6,395,Jerry,95,25,26.3157895,31.5546349,23.1302764,-0.226493,1,1
8176,8_15_6,Season8,15,6,395,George,75,45,60,31.3203712,21.9125952,1.30881936,2,2
8177,8_15_6,Season8,15,6,395,Kramer,40,20,50,39.911779,26.3381431,0.38302704,2,2
8178,8_15_7,Season8,15,7,150,Elaine,40,20,50,23.8174973,21.6044789,1.21190161,2,2
8179,8_15_7,Season8,15,7,150,FNC,40,10,25,27.4106458,24.6512855,-0.0977899,1,1
8180,8_15_8,Season8,15,8,260,Jerry,15,0,0,31.5546349,23.1302764,-1.3642135,1,1
8181,8_15_8,Season8,15,8,260,George,85,40,47.0588235,31.3203712,21.9125952,0.71823771,2,2
8182,8_15_8,Season8,15,8,260,LoveInterest,15,5,33.3333333,16.4504236,21.8596278,0.7723329,2,2
8183,8_15_9,Season8,15,9,460,Jerry,105,5,4.76190476,31.5546349,23.1302764,-1.1583402,1,1
8184,8_15_9,Season8,15,9,460,Elaine,105,15,14.2857143,23.8174973,21.6044789,-0.4411948,1,1
8185,8_15_9,Season8,15,9,460,Kramer,80,40,50,39.911779,26.3381431,0.38302704,2,2
8186,8_15_10,Season8,15,10,140,Elaine,35,15,42.8571429,23.8174973,21.6044789,0.88128233,2,2
8187,8_15_10,Season8,15,10,140,FNC,35,20,57.1428571,27.4106458,24.6512855,1.206112,2,2
8188,8_15_11,Season8,15,11,70,Kramer,20,10,50,39.911779,26.3381431,0.38302704,2,2
8189,8_15_11,Season8,15,11,70,LoveInterest,20,0,0,16.4504236,21.8596278,-0.7525482,1,1
8190,8_15_12,Season8,15,12,135,Jerry,40,15,37.5,31.5546349,23.1302764,0.25703822,2,2
8191,8_15_12,Season8,15,12,135,FNC,35,5,14.2857143,27.4106458,24.6512855,-0.5324238,1,1
8192,8_15_13,Season8,15,13,235,George,60,5,8.33333333,31.3203712,21.9125952,-1.0490331,1,1
8193,8_15_13,Season8,15,13,235,Kramer,60,40,66.6666667,39.911779,26.3381431,1.01582285,2,2
8194,8_15_13,Season8,15,13,235,FNC,5,5,100,27.4106458,24.6512855,2.94464783,3,3
8195,8_15_14,Season8,15,14,385,Elaine,100,40,40,23.8174973,21.6044789,0.74903462,2,2
8196,8_15_14,Season8,15,14,385,FNC,105,35,33.3333333,27.4106458,24.6512855,0.24025877,2,2
8197,8_15_15,Season8,15,15,510,Jerry,105,25,23.8095238,31.5546349,23.1302764,-0.3348473,1,1
8198,8_15_15,Season8,15,15,510,George,65,15,23.0769231,31.3203712,21.9125952,-0.3761968,1,1
8199,8_15_15,Season8,15,15,510,Kramer,100,45,45,39.911779,26.3381431,0.1931883,2,2
8200,8_15_15,Season8,15,15,510,FNC,35,10,28.5714286,27.4106458,24.6512855,0.04708812,1,1
8201,8_15_16,Season8,15,16,70,Kramer,15,5,33.3333333,39.911779,26.3381431,-0.2497688,1,1
8202,8_15_16,Season8,15,16,70,FNC,20,5,25,27.4106458,24.6512855,-0.0977899,1,1
8203,8_15_16,Season8,15,16,70,Situation,NA,5,NA,NA,NA,NA,NA,S
8204,8_15_17,Season8,15,17,250,Jerry,50,25,50,31.5546349,23.1302764,0.79745546,2,2
8205,8_15_17,Season8,15,17,250,Elaine,50,10,20,23.8174973,21.6044789,-0.1766993,1,1
8206,8_15_17,Season8,15,17,250,FNC,40,25,62.5,27.4106458,24.6512855,1.42342898,2,2
8207,8_15_18,Season8,15,18,160,George,40,15,37.5,31.3203712,21.9125952,0.28201264,2,2
8208,8_15_18,Season8,15,18,160,Kramer,30,5,16.6666667,39.911779,26.3381431,-0.8825646,1,1
8209,8_15_19,Season8,15,19,100,Elaine,25,10,40,23.8174973,21.6044789,0.74903462,2,2
8210,8_15_19,Season8,15,19,100,FNC,25,15,60,27.4106458,24.6512855,1.32201439,2,2
8211,8_15_20,Season8,15,20,35,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
8212,8_15_20,Season8,15,20,35,LoveInterest,10,0,0,16.4504236,21.8596278,-0.7525482,1,1
8213,8_15_21,Season8,15,21,220,Jerry,50,15,30,31.5546349,23.1302764,-0.0672121,1,1
8214,8_15_21,Season8,15,21,220,Elaine,35,20,57.1428571,23.8174973,21.6044789,1.54252088,3,3
8215,8_15_21,Season8,15,21,220,FNC,50,0,0,27.4106458,24.6512855,-1.1119358,1,1
8216,8_15_22,Season8,15,22,95,FNC,30,20,66.6666667,27.4106458,24.6512855,1.5924533,3,3
8217,8_15_22,Season8,15,22,95,Situation,NA,5,NA,NA,NA,NA,NA,S
8218,8_15_23,Season8,15,23,240,George,55,10,18.1818182,31.3203712,21.9125952,-0.5995891,1,1
8219,8_15_23,Season8,15,23,240,Kramer,55,30,54.5454545,39.911779,26.3381431,0.55560772,2,2
8220,8_15_23,Season8,15,23,240,FNC,20,5,25,27.4106458,24.6512855,-0.0977899,1,1
8221,8_15_23,Season8,15,23,240,Other,10,0,0,20.7191006,25.7339278,-0.8051278,1,1
8222,8_15_24,Season8,15,24,350,Jerry,70,15,21.4285714,31.5546349,23.1302764,-0.4377839,1,1
8223,8_15_24,Season8,15,24,350,Elaine,70,10,14.2857143,23.8174973,21.6044789,-0.4411948,1,1
8224,8_15_24,Season8,15,24,350,FNC,95,20,21.0526316,27.4106458,24.6512855,-0.2579182,1,1
8225,8_15_25,Season8,15,25,155,Elaine,45,20,44.4444444,23.8174973,21.6044789,0.95475328,2,2
8226,8_15_25,Season8,15,25,155,FNC,35,10,28.5714286,27.4106458,24.6512855,0.04708812,1,1
8227,8_16_1,Season8,16,1,190,Jerry,50,35,70,31.5546349,23.1302764,1.66212303,2,2
8228,8_16_1,Season8,16,1,190,LoveInterest,35,10,28.5714286,16.4504236,21.8596278,0.55449274,2,2
8229,8_16_1,Season8,16,1,190,Situation,NA,10,NA,NA,NA,NA,NA,S
8230,8_16_2,Season8,16,2,325,Jerry,75,20,26.6666667,31.5546349,23.1302764,-0.2113234,1,1
8231,8_16_2,Season8,16,2,325,George,75,20,26.6666667,31.3203712,21.9125952,-0.2123758,1,1
8232,8_16_2,Season8,16,2,325,Kramer,35,20,57.1428571,39.911779,26.3381431,0.65422525,2,2
8233,8_16_2,Season8,16,2,325,Situation,NA,5,NA,NA,NA,NA,NA,S
8234,8_16_3,Season8,16,3,225,Elaine,55,5,9.09090909,23.8174973,21.6044789,-0.6816451,1,1
8235,8_16_3,Season8,16,3,225,Other,50,15,30,20.7191006,25.7339278,0.36064838,2,2
8236,8_16_4,Season8,16,4,290,Jerry,70,20,28.5714286,31.5546349,23.1302764,-0.1289741,1,1
8237,8_16_4,Season8,16,4,290,George,30,10,33.3333333,31.3203712,21.9125952,0.09186325,1,1
8238,8_16_4,Season8,16,4,290,Kramer,70,20,28.5714286,39.911779,26.3381431,-0.4305676,1,1
8239,8_16_5,Season8,16,5,170,Elaine,45,30,66.6666667,23.8174973,21.6044789,1.98334658,3,3
8240,8_16_5,Season8,16,5,170,Other,45,5,11.1111111,20.7191006,25.7339278,-0.3733588,1,1
8241,8_16_6,Season8,16,6,145,Jerry,40,5,12.5,31.5546349,23.1302764,-0.8237962,1,1
8242,8_16_6,Season8,16,6,145,George,40,20,50,31.3203712,21.9125952,0.85246081,2,2
8243,8_16_7,Season8,16,7,80,Jerry,15,5,33.3333333,31.5546349,23.1302764,0.07689914,1,1
8244,8_16_7,Season8,16,7,80,George,15,15,100,31.3203712,21.9125952,3.13425352,3,3
8245,8_16_7,Season8,16,7,80,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
8246,8_16_7,Season8,16,7,80,Situation,NA,5,NA,NA,NA,NA,NA,S
8247,8_16_8,Season8,16,8,240,Jerry,65,35,53.8461538,31.5546349,23.1302764,0.96373768,2,2
8248,8_16_8,Season8,16,8,240,LoveInterest,65,10,15.3846154,16.4504236,21.8596278,-0.0487569,1,1
8249,8_16_9,Season8,16,9,315,Jerry,55,25,45.4545455,31.5546349,23.1302764,0.6009401,2,2
8250,8_16_9,Season8,16,9,315,Elaine,55,20,36.3636364,23.8174973,21.6044789,0.58071936,2,2
8251,8_16_9,Season8,16,9,315,Kramer,35,25,71.4285714,39.911779,26.3381431,1.19662166,2,2
8252,8_16_9,Season8,16,9,315,Situation,NA,10,NA,NA,NA,NA,NA,S
8253,8_16_10,Season8,16,10,200,Elaine,60,20,33.3333333,23.8174973,21.6044789,0.44045663,2,2
8254,8_16_10,Season8,16,10,200,Other,45,15,33.3333333,20.7191006,25.7339278,0.49017907,2,2
8255,8_16_11,Season8,16,11,590,Jerry,135,60,44.4444444,31.5546349,23.1302764,0.55727002,2,2
8256,8_16_11,Season8,16,11,590,George,45,0,0,31.3203712,21.9125952,-1.4293319,1,1
8257,8_16_11,Season8,16,11,590,Kramer,90,30,33.3333333,39.911779,26.3381431,-0.2497688,1,1
8258,8_16_11,Season8,16,11,590,LoveInterest,65,10,15.3846154,16.4504236,21.8596278,-0.0487569,1,1
8259,8_16_12,Season8,16,12,515,Jerry,115,25,21.7391304,31.5546349,23.1302764,-0.4243574,1,1
8260,8_16_12,Season8,16,12,515,Elaine,110,20,18.1818182,23.8174973,21.6044789,-0.260857,1,1
8261,8_16_12,Season8,16,12,515,Kramer,90,40,44.4444444,39.911779,26.3381431,0.1720951,2,2
8262,8_16_13,Season8,16,13,55,Elaine,10,10,100,23.8174973,21.6044789,3.52623653,3,3
8263,8_16_13,Season8,16,13,55,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
8264,8_16_13,Season8,16,13,55,Situation,NA,5,NA,NA,NA,NA,NA,S
8265,8_16_14,Season8,16,14,140,George,40,0,0,31.3203712,21.9125952,-1.4293319,1,1
8266,8_16_14,Season8,16,14,140,Other,40,20,50,20.7191006,25.7339278,1.1378325,2,2
8267,8_16_15,Season8,16,15,35,Kramer,15,5,33.3333333,39.911779,26.3381431,-0.2497688,1,1
8268,8_16_16,Season8,16,16,110,Elaine,30,15,50,23.8174973,21.6044789,1.21190161,2,2
8269,8_16_16,Season8,16,16,110,Other,30,5,16.6666667,20.7191006,25.7339278,-0.1574744,1,1
8270,8_16_17,Season8,16,17,55,Kramer,15,0,0,39.911779,26.3381431,-1.5153604,1,1
8271,8_16_17,Season8,16,17,55,Other,15,10,66.6666667,20.7191006,25.7339278,1.78548593,2,2
8272,8_16_18,Season8,16,18,620,Jerry,90,20,22.2222222,31.5546349,23.1302764,-0.4034717,1,1
8273,8_16_18,Season8,16,18,620,George,65,15,23.0769231,31.3203712,21.9125952,-0.3761968,1,1
8274,8_16_18,Season8,16,18,620,Elaine,125,45,36,23.8174973,21.6044789,0.56388783,2,2
8275,8_16_18,Season8,16,18,620,Kramer,55,25,45.4545455,39.911779,26.3381431,0.21044636,2,2
8276,8_16_18,Season8,16,18,620,Other,55,0,0,20.7191006,25.7339278,-0.8051278,1,1
8277,8_16_19,Season8,16,19,350,Jerry,85,55,64.7058824,31.5546349,23.1302764,1.43324044,2,2
8278,8_16_19,Season8,16,19,350,Elaine,30,10,33.3333333,23.8174973,21.6044789,0.44045663,2,2
